txn_id,date,amount,currency,category,vendor,department,status,is_flagged,approved_by
T001810,2025-03-11,2371.81,USD,Refund,Vendor_55,Sales,Cleared,False,E0001
T001811,2024-03-27,21164.09,EUR,Vendor,Vendor_18,Engineering,Flagged,False,E0049
T001812,2025-03-20,-24117.74,GBP,Tax,Vendor_75,Sales,Pending,False,E0050
T001813,2024-08-28,-29450.52,EUR,Marketing,Vendor_25,Design,Pending,False,E0041
T001814,2024-12-04,-7687.85,USD,Refund,Vendor_46,Legal,Flagged,False,E0045
T001815,2025-01-04,-23142.85,GBP,Vendor,Vendor_32,Design,Flagged,False,E0031
T001816,2025-03-31,20673.43,EUR,Payroll,Vendor_15,Design,Flagged,False,E0006
T001817,2024-11-18,28345.8,GBP,Vendor,Vendor_16,Finance,Cleared,False,E0031
T001818,2024-11-08,-17419.99,GBP,SaaS,Vendor_27,Finance,Cleared,False,E0018
T001819,2024-04-30,-33357.53,USD,Refund,Vendor_2,Product,Cleared,True,E0010
T001820,2024-09-07,322.39,GBP,Tax,Vendor_31,Finance,Flagged,False,E0033
T001821,2024-09-05,25946.26,GBP,Payroll,Vendor_66,Sales,Cleared,False,E0044
T001822,2025-04-30,-32782.87,GBP,Payroll,Vendor_65,Marketing,Cleared,True,E0004
T001823,2024-06-05,-21807.46,EUR,Travel,Vendor_41,Sales,Flagged,False,E0032
T001824,2024-09-20,27630.79,GBP,Vendor,Vendor_54,Operations,Flagged,False,E0023
T001825,2024-08-31,-38859.07,USD,Marketing,Vendor_19,HR,Flagged,True,E0038
T001826,2024-01-09,-48514.03,GBP,SaaS,Vendor_66,Operations,Cleared,True,E0009
T001827,2024-05-20,26486.3,EUR,Payroll,Vendor_16,Design,Flagged,False,E0015
T001828,2025-03-12,12681.79,USD,Travel,Vendor_64,Product,Flagged,False,E0018
T001829,2024-04-17,-24255.53,USD,Payroll,Vendor_44,Product,Flagged,False,E0011
T001830,2024-06-19,20720.95,GBP,Vendor,Vendor_64,Finance,Cleared,False,E0016
T001831,2025-04-16,-15257.6,USD,Travel,Vendor_53,Design,Cleared,False,E0049
T001832,2024-03-24,-45312.31,GBP,Office,Vendor_20,Legal,Flagged,True,E0032
T001833,2024-11-11,-8154.39,EUR,Marketing,Vendor_52,Marketing,Cleared,False,E0006
T001834,2024-07-16,45306.81,USD,Payroll,Vendor_54,Marketing,Cleared,True,E0033
T001835,2024-03-11,44500.99,USD,Marketing,Vendor_2,Product,Flagged,True,E0025
T001836,2024-08-09,-21552.17,GBP,Office,Vendor_28,Customer Success,Cleared,False,E0037
T001837,2024-03-06,-38372.86,GBP,Travel,Vendor_43,Engineering,Flagged,True,E0007
T001838,2024-02-23,-26017.85,EUR,Tax,Vendor_70,Legal,Pending,False,E0002
T001839,2024-10-29,-36741.54,GBP,Vendor,Vendor_68,Operations,Flagged,True,E0038
T001840,2025-04-21,9347.58,EUR,Marketing,Vendor_75,Operations,Flagged,False,E0039
T001841,2024-08-12,-35920.02,EUR,Refund,Vendor_19,Engineering,Pending,True,E0032
T001842,2024-05-08,28688.38,EUR,SaaS,Vendor_14,Product,Pending,False,E0027
T001843,2024-04-28,6900.74,GBP,Payroll,Vendor_34,Customer Success,Pending,False,E0007
T001844,2025-03-22,-21649.83,EUR,Marketing,Vendor_54,HR,Pending,False,E0020
T001845,2024-09-21,-43177.93,EUR,Office,Vendor_21,HR,Cleared,True,E0046
T001846,2025-03-30,1161.83,GBP,Investment,Vendor_51,Operations,Pending,False,E0021
T001847,2025-03-18,-48282.55,GBP,Travel,Vendor_4,Operations,Cleared,True,E0006
T001848,2024-08-31,42843.41,EUR,SaaS,Vendor_10,Finance,Flagged,True,E0007
T001849,2024-04-24,27686.05,GBP,Refund,Vendor_44,Operations,Flagged,False,E0015
T001850,2024-11-11,-28534.45,EUR,Refund,Vendor_17,Product,Flagged,False,E0008
T001851,2024-07-04,-24864.08,USD,SaaS,Vendor_33,Sales,Cleared,False,E0021
T001852,2025-05-11,26255.34,USD,Travel,Vendor_68,Finance,Pending,False,E0049
T001853,2024-02-20,-31396.21,EUR,SaaS,Vendor_24,Finance,Pending,True,E0010
T001854,2024-01-23,-5545.26,USD,Refund,Vendor_45,Finance,Pending,False,E0004
T001855,2025-04-27,17479.01,EUR,Travel,Vendor_21,Finance,Flagged,False,E0039
T001856,2024-10-12,16404.16,GBP,Refund,Vendor_59,Finance,Cleared,False,E0024
T001857,2024-03-22,-40302.94,USD,Investment,Vendor_44,Design,Cleared,True,E0041
T001858,2024-08-23,-13429.37,GBP,Investment,Vendor_23,Customer Success,Cleared,False,E0011
T001859,2025-04-30,-41239.07,GBP,Marketing,Vendor_48,Sales,Flagged,True,E0004
T001860,2024-10-12,2331.89,GBP,Investment,Vendor_12,Design,Cleared,False,E0007
T001861,2025-02-13,45425.38,GBP,Marketing,Vendor_24,Design,Cleared,True,E0032
T001862,2025-02-22,38880.64,GBP,Travel,Vendor_37,Marketing,Flagged,True,E0001
T001863,2024-07-29,-24479.3,USD,Office,Vendor_44,Finance,Pending,False,E0013
T001864,2024-04-06,-21620.78,GBP,Refund,Vendor_13,Legal,Pending,False,E0009
T001865,2024-11-16,-48741.87,USD,Travel,Vendor_24,Operations,Cleared,True,E0018
T001866,2025-01-31,-30402.53,GBP,Payroll,Vendor_4,Legal,Flagged,True,E0006
T001867,2024-12-14,24046.52,EUR,Travel,Vendor_15,Customer Success,Cleared,False,E0015
T001868,2024-03-09,-20660.98,USD,Payroll,Vendor_67,Product,Cleared,False,E0020
T001869,2024-05-10,-1987.86,USD,Payroll,Vendor_63,Sales,Cleared,False,E0006
T001870,2025-04-11,40491.09,EUR,Refund,Vendor_80,Design,Flagged,True,E0028
T001871,2025-04-23,10013.45,USD,Payroll,Vendor_19,Operations,Cleared,False,E0037
T001872,2024-09-14,33605.55,GBP,SaaS,Vendor_61,Marketing,Pending,True,E0019
T001873,2024-11-29,12348.65,USD,Payroll,Vendor_57,Customer Success,Flagged,False,E0038
T001874,2024-11-17,31464.82,EUR,SaaS,Vendor_70,Finance,Cleared,True,E0006
T001875,2025-04-23,27422.33,EUR,Refund,Vendor_65,Legal,Pending,False,E0007
T001876,2024-08-06,-9431.0,USD,Vendor,Vendor_69,Engineering,Cleared,False,E0024
T001877,2024-05-21,-20324.16,USD,SaaS,Vendor_60,Product,Pending,False,E0004
T001878,2024-02-29,16537.03,USD,Travel,Vendor_13,Customer Success,Cleared,False,E0022
T001879,2025-03-07,-2864.97,USD,Payroll,Vendor_5,Engineering,Cleared,False,E0025
T001880,2025-03-16,-8899.81,GBP,Office,Vendor_61,Operations,Cleared,False,E0038
T001881,2025-02-02,43127.51,EUR,Travel,Vendor_71,Operations,Pending,True,E0041
T001882,2025-02-22,29416.64,GBP,Investment,Vendor_35,HR,Flagged,False,E0005
T001883,2025-03-19,-11159.36,USD,SaaS,Vendor_14,Marketing,Flagged,False,E0005
T001884,2024-10-01,-34106.33,EUR,Travel,Vendor_61,Marketing,Pending,True,E0008
T001885,2024-02-17,-36065.37,GBP,Investment,Vendor_5,Finance,Flagged,True,E0006
T001886,2024-01-27,-34576.9,USD,Travel,Vendor_57,Engineering,Pending,True,E0003
T001887,2024-07-15,28232.9,GBP,Marketing,Vendor_72,Marketing,Flagged,False,E0023
T001888,2024-03-22,36377.03,USD,SaaS,Vendor_42,Operations,Pending,True,E0022
T001889,2025-05-03,31684.98,GBP,Marketing,Vendor_64,Customer Success,Cleared,True,E0005
T001890,2024-08-09,10191.04,EUR,Office,Vendor_46,Legal,Cleared,False,E0014
T001891,2024-07-16,-16167.3,EUR,Marketing,Vendor_21,Finance,Pending,False,E0011
T001892,2025-05-15,-24436.25,EUR,Refund,Vendor_50,Marketing,Cleared,False,E0027
T001893,2025-04-11,19795.83,EUR,Vendor,Vendor_64,Operations,Flagged,False,E0029
T001894,2024-10-28,-48813.24,EUR,Office,Vendor_22,Marketing,Pending,True,E0047
T001895,2025-01-22,-32930.05,USD,Office,Vendor_77,Customer Success,Pending,True,E0010
T001896,2024-07-06,-21102.55,EUR,Investment,Vendor_7,Customer Success,Pending,False,E0015
T001897,2024-09-03,-41689.34,GBP,Tax,Vendor_6,Finance,Pending,True,E0049
T001898,2025-02-15,1157.68,EUR,Travel,Vendor_9,Sales,Pending,False,E0003
T001899,2024-03-03,-15202.27,EUR,Travel,Vendor_73,Legal,Pending,False,E0012
T001900,2025-04-19,-40807.55,GBP,Office,Vendor_36,Marketing,Pending,True,E0001
T001901,2024-02-17,-15270.85,GBP,Marketing,Vendor_28,Product,Flagged,False,E0004
T001902,2024-12-26,2467.86,GBP,Payroll,Vendor_68,Design,Cleared,False,E0022
T001903,2024-09-26,21827.33,EUR,Office,Vendor_65,Finance,Pending,False,E0017
T001904,2024-06-13,-23708.93,GBP,Refund,Vendor_48,Legal,Pending,False,E0037
T001905,2024-10-16,27194.65,GBP,Refund,Vendor_34,Marketing,Pending,False,E0047
T001906,2024-05-29,42197.55,GBP,Payroll,Vendor_39,Finance,Pending,True,E0034
T001907,2024-03-26,29726.25,EUR,Tax,Vendor_66,Operations,Flagged,False,E0032
T001908,2025-03-29,17189.32,EUR,Payroll,Vendor_58,Design,Flagged,False,E0028
T001909,2025-04-09,30206.17,USD,Office,Vendor_30,Engineering,Flagged,True,E0007
T001910,2024-06-19,2993.97,GBP,Tax,Vendor_57,Design,Flagged,False,E0050
T001911,2025-04-18,38617.92,EUR,Office,Vendor_14,Sales,Flagged,True,E0015
T001912,2024-12-13,40560.33,USD,Marketing,Vendor_53,Product,Cleared,True,E0042
T001913,2024-12-31,14251.04,GBP,SaaS,Vendor_60,HR,Cleared,False,E0014
T001914,2024-08-12,39974.5,USD,Payroll,Vendor_19,Legal,Pending,True,E0040
T001915,2024-11-24,-11434.86,EUR,Vendor,Vendor_72,Product,Pending,False,E0029
T001916,2024-01-29,-13376.36,USD,Payroll,Vendor_73,Finance,Pending,False,E0005
T001917,2024-04-23,18400.44,USD,Vendor,Vendor_37,Operations,Pending,False,E0018
T001918,2025-02-08,46513.7,GBP,Refund,Vendor_21,Legal,Flagged,True,E0019
T001919,2024-02-06,15777.36,USD,Tax,Vendor_64,HR,Flagged,False,E0001
T001920,2024-07-17,6829.04,GBP,Travel,Vendor_20,Design,Flagged,False,E0018
T001921,2024-01-21,-42915.43,USD,Refund,Vendor_10,Finance,Cleared,True,E0049
T001922,2024-05-07,44960.77,EUR,Payroll,Vendor_80,Product,Cleared,True,E0034
T001923,2024-05-15,-8789.18,EUR,Payroll,Vendor_71,Product,Pending,False,E0045
T001924,2024-04-29,-2420.09,GBP,Vendor,Vendor_54,Legal,Cleared,False,E0029
T001925,2024-06-25,10961.75,EUR,Marketing,Vendor_53,Engineering,Cleared,False,E0003
T001926,2024-01-09,46947.61,GBP,Refund,Vendor_61,Operations,Cleared,True,E0001
T001927,2024-10-31,18903.99,USD,Vendor,Vendor_66,Finance,Cleared,False,E0024
T001928,2024-11-18,17558.51,EUR,Tax,Vendor_10,Design,Cleared,False,E0025
T001929,2024-02-18,-49676.71,EUR,Travel,Vendor_59,Engineering,Cleared,True,E0032
T001930,2024-02-01,32934.68,USD,Payroll,Vendor_20,Marketing,Cleared,True,E0047
T001931,2024-02-29,-33072.59,EUR,Investment,Vendor_28,Legal,Cleared,True,E0021
T001932,2024-02-19,34486.84,USD,Vendor,Vendor_10,Design,Cleared,True,E0047
T001933,2024-07-12,6629.22,EUR,Vendor,Vendor_1,Customer Success,Pending,False,E0028
T001934,2024-11-11,1816.19,EUR,Vendor,Vendor_6,Sales,Pending,False,E0040
T001935,2024-06-05,-42064.33,EUR,Travel,Vendor_23,Design,Cleared,True,E0048
T001936,2024-03-18,-13719.84,GBP,Tax,Vendor_33,Marketing,Flagged,False,E0022
T001937,2024-09-16,13112.22,USD,Tax,Vendor_58,Marketing,Cleared,False,E0005
T001938,2025-04-04,37434.2,USD,SaaS,Vendor_42,Operations,Pending,True,E0039
T001939,2024-07-18,-18385.45,USD,SaaS,Vendor_36,Marketing,Flagged,False,E0006
T001940,2025-03-08,1825.54,USD,Office,Vendor_34,Design,Cleared,False,E0022
T001941,2024-12-22,-3339.48,EUR,Office,Vendor_1,Marketing,Pending,False,E0010
T001942,2025-05-10,-24816.84,USD,Tax,Vendor_28,Finance,Pending,False,E0012
T001943,2024-04-26,-38463.14,EUR,Office,Vendor_37,Design,Pending,True,E0032
T001944,2025-04-27,-37505.26,GBP,Travel,Vendor_20,Engineering,Cleared,True,E0002
T001945,2024-07-24,-40990.22,USD,SaaS,Vendor_2,Finance,Cleared,True,E0050
T001946,2024-09-25,-8467.91,EUR,Refund,Vendor_36,Operations,Flagged,False,E0011
T001947,2024-04-01,1028.04,EUR,Investment,Vendor_2,Product,Cleared,False,E0040
T001948,2024-02-01,-45610.3,EUR,Tax,Vendor_30,Engineering,Flagged,True,E0038
T001949,2025-04-13,-11330.68,EUR,Refund,Vendor_56,Marketing,Flagged,False,E0025
T001950,2024-01-17,13276.72,GBP,Tax,Vendor_40,Legal,Flagged,False,E0005
T001951,2025-04-09,48074.47,USD,Marketing,Vendor_64,Sales,Pending,True,E0020
T001952,2025-02-24,49768.36,EUR,Marketing,Vendor_42,Design,Pending,True,E0047
T001953,2024-06-04,40928.67,EUR,Refund,Vendor_60,Sales,Cleared,True,E0045
T001954,2025-02-21,40020.29,EUR,Vendor,Vendor_45,Finance,Pending,True,E0011
T001955,2024-08-26,198.53,GBP,Travel,Vendor_23,Design,Pending,False,E0050
T001956,2024-04-20,-35397.82,USD,Refund,Vendor_49,Customer Success,Pending,True,E0017
T001957,2025-01-22,23363.48,GBP,Marketing,Vendor_17,Product,Pending,False,E0050
T001958,2024-10-31,27044.4,EUR,Tax,Vendor_40,HR,Flagged,False,E0018
T001959,2024-11-27,-44139.71,GBP,Payroll,Vendor_4,Marketing,Flagged,True,E0007
T001960,2025-03-11,-19974.85,EUR,Tax,Vendor_42,Legal,Pending,False,E0023
T001961,2025-04-05,41540.76,GBP,Investment,Vendor_23,Finance,Cleared,True,E0016
T001962,2024-06-05,28946.25,EUR,Travel,Vendor_28,HR,Pending,False,E0027
T001963,2024-09-20,30905.72,USD,Investment,Vendor_77,Customer Success,Pending,True,E0050
T001964,2024-09-04,17084.48,EUR,SaaS,Vendor_1,Finance,Flagged,False,E0040
T001965,2024-10-07,-49927.59,USD,Travel,Vendor_60,Customer Success,Cleared,True,E0040
T001966,2024-02-09,40019.64,GBP,Refund,Vendor_62,Engineering,Cleared,True,E0020
T001967,2025-03-24,-41085.41,USD,Office,Vendor_68,Sales,Flagged,True,E0025
T001968,2025-03-04,-34623.71,USD,Office,Vendor_32,Legal,Pending,True,E0011
T001969,2024-10-07,-42668.97,EUR,Investment,Vendor_60,Customer Success,Pending,True,E0003
T001970,2024-10-22,27578.21,EUR,Travel,Vendor_77,Product,Flagged,False,E0024
T001971,2024-01-12,-13087.61,EUR,SaaS,Vendor_16,HR,Cleared,False,E0003
T001972,2024-12-01,43854.5,GBP,Vendor,Vendor_8,Engineering,Flagged,True,E0038
T001973,2025-03-13,-23519.78,USD,Payroll,Vendor_5,Marketing,Pending,False,E0032
T001974,2024-04-25,-36167.37,USD,Tax,Vendor_43,Customer Success,Flagged,True,E0019
T001975,2024-03-15,-5353.11,EUR,Travel,Vendor_71,Engineering,Flagged,False,E0034
T001976,2024-03-29,-11735.18,USD,SaaS,Vendor_51,Product,Pending,False,E0048
T001977,2024-04-25,19497.61,USD,Vendor,Vendor_40,Finance,Cleared,False,E0048
T001978,2024-02-01,-4120.66,USD,Investment,Vendor_61,Sales,Pending,False,E0007
T001979,2024-05-16,35053.02,USD,Tax,Vendor_38,Marketing,Flagged,True,E0015
T001980,2024-01-16,29411.72,GBP,Marketing,Vendor_49,Sales,Pending,False,E0013
T001981,2024-09-16,23370.27,GBP,Investment,Vendor_9,Customer Success,Pending,False,E0020
T001982,2024-12-28,22421.3,GBP,Investment,Vendor_77,HR,Pending,False,E0004
T001983,2024-07-01,3230.21,GBP,Refund,Vendor_34,Finance,Flagged,False,E0038
T001984,2024-05-29,-1143.07,EUR,SaaS,Vendor_66,Legal,Pending,False,E0011
T001985,2024-11-29,-19481.49,GBP,Refund,Vendor_73,Design,Flagged,False,E0035
T001986,2024-04-01,-31286.44,EUR,Office,Vendor_45,Operations,Cleared,True,E0047
T001987,2024-11-29,43775.72,USD,Vendor,Vendor_3,Engineering,Cleared,True,E0020
T001988,2024-11-21,9155.13,EUR,Vendor,Vendor_15,Product,Pending,False,E0034
T001989,2024-06-13,30020.96,EUR,Travel,Vendor_73,Engineering,Flagged,True,E0023
T001990,2024-08-13,20346.4,GBP,Tax,Vendor_50,Marketing,Flagged,False,E0028
T001991,2024-10-31,-32327.38,USD,Travel,Vendor_73,HR,Cleared,True,E0047
T001992,2025-03-03,-49160.63,GBP,SaaS,Vendor_45,HR,Cleared,True,E0039
T001993,2024-06-20,36065.45,USD,Office,Vendor_52,Finance,Pending,True,E0032
T001994,2024-12-08,24634.44,USD,SaaS,Vendor_46,Marketing,Pending,False,E0024
T001995,2024-09-28,21939.26,EUR,Payroll,Vendor_16,Finance,Cleared,False,E0048
T001996,2025-02-20,-38302.74,EUR,Office,Vendor_16,Product,Cleared,True,E0043
T001997,2024-04-15,-13516.05,USD,Tax,Vendor_19,Operations,Flagged,False,E0041
T001998,2024-03-31,-37566.84,USD,Office,Vendor_55,Legal,Pending,True,E0020
T001999,2024-04-22,5319.46,GBP,Refund,Vendor_9,Product,Cleared,False,E0015
T002000,2024-06-14,45092.18,GBP,Travel,Vendor_45,Design,Flagged,True,E0038
